,a_tm,h_tm,sgoals,mqij,sim_ascore,sim_hscore
Cleveland Cavaliers vs New Orleans Pelicans,Cleveland Cavaliers,New Orleans Pelicans,205.85167209292442,3.992418120457929,105.0,101.0
Cleveland Cavaliers vs San Antonio Spurs,Cleveland Cavaliers,San Antonio Spurs,200.66067395419103,-5.907683427346004,98.0,104.0
Cleveland Cavaliers vs Boston Celtics,Cleveland Cavaliers,Boston Celtics,207.64964291129152,0.5640531126351402,104.0,104.0
Cleveland Cavaliers vs Charlotte Hornets,Cleveland Cavaliers,Charlotte Hornets,201.29939823674434,2.348444760408641,102.0,100.0
Cleveland Cavaliers vs Denver Nuggets,Cleveland Cavaliers,Denver Nuggets,212.03219135580517,4.273540813276046,109.0,104.0
Cleveland Cavaliers vs Indiana Pacers,Cleveland Cavaliers,Indiana Pacers,201.85905135316537,1.7558916261136228,102.0,101.0
Cleveland Cavaliers vs Memphis Grizzlies,Cleveland Cavaliers,Memphis Grizzlies,198.11271588083488,2.027560179944508,100.0,98.0
Cleveland Cavaliers vs Miami Heat,Cleveland Cavaliers,Miami Heat,198.12340968039067,2.0710474379122954,101.0,99.0
Cleveland Cavaliers vs New York Knicks,Cleveland Cavaliers,New York Knicks,202.06376710879297,7.4500391291128025,105.0,98.0
Cleveland Cavaliers vs Phoenix Suns,Cleveland Cavaliers,Phoenix Suns,211.5022802047129,6.53448982494092,110.0,103.0
Cleveland Cavaliers vs Portland Trail Blazers,Cleveland Cavaliers,Portland Trail Blazers,209.39144586812048,1.1154262175137597,106.0,105.0
Cleveland Cavaliers vs Sacramento Kings,Cleveland Cavaliers,Sacramento Kings,210.97290375011963,5.459900147983495,109.0,103.0
Cleveland Cavaliers vs Toronto Raptors,Cleveland Cavaliers,Toronto Raptors,204.39323889746802,-0.8179537559079431,102.0,103.0
Cleveland Cavaliers vs Utah Jazz,Cleveland Cavaliers,Utah Jazz,193.84884310443172,0.34925812025898884,97.0,97.0
Cleveland Cavaliers vs Dallas Mavericks,Cleveland Cavaliers,Dallas Mavericks,204.60587789319314,2.4436409039511244,104.0,101.0
Cleveland Cavaliers vs Los Angeles Clippers,Cleveland Cavaliers,Los Angeles Clippers,208.3848340449164,-2.3873087669113304,103.0,106.0
Cleveland Cavaliers vs Minnesota Timberwolves,Cleveland Cavaliers,Minnesota Timberwolves,208.1128272147686,6.7182884422981815,108.0,101.0
Cleveland Cavaliers vs Orlando Magic,Cleveland Cavaliers,Orlando Magic,203.46456565499116,6.51339421885401,106.0,99.0
Cleveland Cavaliers vs Chicago Bulls,Cleveland Cavaliers,Chicago Bulls,202.70031377463303,1.8217303284659443,102.0,100.0
Cleveland Cavaliers vs Milwaukee Bucks,Cleveland Cavaliers,Milwaukee Bucks,201.91037149260708,3.5929623829908564,103.0,100.0
Cleveland Cavaliers vs Atlanta Hawks,Cleveland Cavaliers,Atlanta Hawks,202.9201749429582,-0.29518834881936407,102.0,102.0
Cleveland Cavaliers vs Detroit Pistons,Cleveland Cavaliers,Detroit Pistons,201.98286373944464,2.76910865488289,103.0,100.0
Cleveland Cavaliers vs Golden State Warriors,Cleveland Cavaliers,Golden State Warriors,214.95493957340048,-7.862174749420529,104.0,112.0
Cleveland Cavaliers vs Houston Rockets,Cleveland Cavaliers,Houston Rockets,213.91955321941285,-0.3951856484302443,107.0,107.0
Cleveland Cavaliers vs Oklahoma City Thunder,Cleveland Cavaliers,Oklahoma City Thunder,210.68803793469536,-1.5719923512563092,105.0,107.0
Cleveland Cavaliers vs Philadelphia 76ers,Cleveland Cavaliers,Philadelphia 76ers,202.88418359310472,10.41295037038709,107.0,97.0
Cleveland Cavaliers vs Washington Wizards,Cleveland Cavaliers,Washington Wizards,206.77517613973762,1.2198805934581887,104.0,103.0
Cleveland Cavaliers vs Brooklyn Nets,Cleveland Cavaliers,Brooklyn Nets,207.43085767521646,8.022418271422602,108.0,100.0
Dallas Mavericks vs Los Angeles Lakers,Dallas Mavericks,Los Angeles Lakers,207.1595466836533,4.793530619660748,107.0,102.0
Dallas Mavericks vs New Orleans Pelicans,Dallas Mavericks,New Orleans Pelicans,204.53823377587597,-1.292278817975954,102.0,103.0
Dallas Mavericks vs San Antonio Spurs,Dallas Mavericks,San Antonio Spurs,199.34723563714263,-11.192380365779886,95.0,106.0
Dallas Mavericks vs Boston Celtics,Dallas Mavericks,Boston Celtics,206.33620459424313,-4.720643825798742,101.0,106.0
Dallas Mavericks vs Charlotte Hornets,Dallas Mavericks,Charlotte Hornets,199.9859599196959,-2.936252178025242,99.0,102.0
Dallas Mavericks vs Denver Nuggets,Dallas Mavericks,Denver Nuggets,210.71875303875677,-1.0111561251578363,105.0,106.0
Dallas Mavericks vs Indiana Pacers,Dallas Mavericks,Indiana Pacers,200.54561303611698,-3.5288053123202605,99.0,102.0
Dallas Mavericks vs Memphis Grizzlies,Dallas Mavericks,Memphis Grizzlies,196.79927756378643,-3.2571367584893745,97.0,101.0
Dallas Mavericks vs Miami Heat,Dallas Mavericks,Miami Heat,196.80997136334227,-3.2136495005215875,97.0,100.0
Dallas Mavericks vs New York Knicks,Dallas Mavericks,New York Knicks,200.75032879174452,2.165342190678919,102.0,100.0
Dallas Mavericks vs Phoenix Suns,Dallas Mavericks,Phoenix Suns,210.1888418876645,1.2497928865070373,106.0,104.0
Dallas Mavericks vs Portland Trail Blazers,Dallas Mavericks,Portland Trail Blazers,208.07800755107203,-4.169270720920124,103.0,107.0
Dallas Mavericks vs Sacramento Kings,Dallas Mavericks,Sacramento Kings,209.65946543307123,0.17520320954961166,105.0,105.0
Dallas Mavericks vs Toronto Raptors,Dallas Mavericks,Toronto Raptors,203.07980058041963,-6.1026506943418255,98.0,105.0
Dallas Mavericks vs Utah Jazz,Dallas Mavericks,Utah Jazz,192.53540478738327,-4.935438818174894,94.0,99.0
Dallas Mavericks vs Cleveland Cavaliers,Dallas Mavericks,Cleveland Cavaliers,204.60587789319314,-8.125752972916642,99.0,107.0
Dallas Mavericks vs Los Angeles Clippers,Dallas Mavericks,Los Angeles Clippers,207.071395727868,-7.672005705345214,100.0,108.0
Dallas Mavericks vs Minnesota Timberwolves,Dallas Mavericks,Minnesota Timberwolves,206.7993888977202,1.4335915038642972,105.0,103.0
Dallas Mavericks vs Orlando Magic,Dallas Mavericks,Orlando Magic,202.15112733794277,1.228697280420127,102.0,101.0
Dallas Mavericks vs Chicago Bulls,Dallas Mavericks,Chicago Bulls,201.38687545758458,-3.462966609967938,99.0,103.0
Dallas Mavericks vs Milwaukee Bucks,Dallas Mavericks,Milwaukee Bucks,200.5969331755587,-1.6917345554430265,100.0,102.0
Dallas Mavericks vs Atlanta Hawks,Dallas Mavericks,Atlanta Hawks,201.60673662590975,-5.579885287253247,98.0,104.0
Dallas Mavericks vs Detroit Pistons,Dallas Mavericks,Detroit Pistons,200.6694254223962,-2.515588283550993,100.0,102.0
Dallas Mavericks vs Golden State Warriors,Dallas Mavericks,Golden State Warriors,213.6415012563521,-13.14687168785441,100.0,114.0
Dallas Mavericks vs Houston Rockets,Dallas Mavericks,Houston Rockets,212.6061149023644,-5.679882586864127,104.0,110.0
Dallas Mavericks vs Oklahoma City Thunder,Dallas Mavericks,Oklahoma City Thunder,209.37459961764696,-6.856689289690191,102.0,109.0
Dallas Mavericks vs Philadelphia 76ers,Dallas Mavericks,Philadelphia 76ers,201.57074527605627,5.1282534319532065,104.0,98.0
Dallas Mavericks vs Washington Wizards,Dallas Mavericks,Washington Wizards,205.46173782268917,-4.064816344975695,101.0,105.0
Dallas Mavericks vs Brooklyn Nets,Dallas Mavericks,Brooklyn Nets,206.11741935816806,2.7377213329887193,105.0,102.0
Los Angeles Clippers vs Los Angeles Lakers,Los Angeles Clippers,Los Angeles Lakers,210.9385028353765,9.624480290523202,111.0,101.0
Los Angeles Clippers vs New Orleans Pelicans,Los Angeles Clippers,New Orleans Pelicans,208.31718992759923,3.538670852886501,106.0,103.0
Los Angeles Clippers vs San Antonio Spurs,Los Angeles Clippers,San Antonio Spurs,203.12619178886584,-6.361430694917432,99.0,105.0
Los Angeles Clippers vs Boston Celtics,Los Angeles Clippers,Boston Celtics,210.11516074596634,0.11030584506371222,106.0,106.0
Los Angeles Clippers vs Charlotte Hornets,Los Angeles Clippers,Charlotte Hornets,203.7649160714191,1.8946974928372131,103.0,101.0
Los Angeles Clippers vs Denver Nuggets,Los Angeles Clippers,Denver Nuggets,214.49770919048004,3.8197935457046186,109.0,106.0
Los Angeles Clippers vs Indiana Pacers,Los Angeles Clippers,Indiana Pacers,204.32456918784024,1.3021443585421948,103.0,102.0
Los Angeles Clippers vs Memphis Grizzlies,Los Angeles Clippers,Memphis Grizzlies,200.5782337155097,1.57381291237308,102.0,100.0
Los Angeles Clippers vs Miami Heat,Los Angeles Clippers,Miami Heat,200.58892751506548,1.6173001703408674,102.0,100.0
Los Angeles Clippers vs New York Knicks,Los Angeles Clippers,New York Knicks,204.52928494346773,6.9962918615413745,106.0,99.0
Los Angeles Clippers vs Phoenix Suns,Los Angeles Clippers,Phoenix Suns,213.96779803938776,6.0807425573694935,111.0,105.0
Los Angeles Clippers vs Portland Trail Blazers,Los Angeles Clippers,Portland Trail Blazers,211.8569637027953,0.6616789499423317,107.0,106.0
Los Angeles Clippers vs Sacramento Kings,Los Angeles Clippers,Sacramento Kings,213.43842158479444,5.006152880412067,110.0,105.0
Los Angeles Clippers vs Toronto Raptors,Los Angeles Clippers,Toronto Raptors,206.8587567321429,-1.271701023479371,103.0,105.0
Los Angeles Clippers vs Utah Jazz,Los Angeles Clippers,Utah Jazz,196.31436093910648,-0.10448914731243919,99.0,99.0
Los Angeles Clippers vs Cleveland Cavaliers,Los Angeles Clippers,Cleveland Cavaliers,208.3848340449164,-3.2948033020541865,103.0,107.0
Los Angeles Clippers vs Dallas Mavericks,Los Angeles Clippers,Dallas Mavericks,207.071395727868,1.9898936363796964,105.0,103.0
Los Angeles Clippers vs Minnesota Timberwolves,Los Angeles Clippers,Minnesota Timberwolves,210.57834504944347,6.264541174726752,109.0,103.0
Los Angeles Clippers vs Orlando Magic,Los Angeles Clippers,Orlando Magic,205.93008348966603,6.059646951282582,107.0,100.0
Los Angeles Clippers vs Chicago Bulls,Los Angeles Clippers,Chicago Bulls,205.16583160930784,1.3679830608945163,104.0,102.0
Los Angeles Clippers vs Milwaukee Bucks,Los Angeles Clippers,Milwaukee Bucks,204.37588932728195,3.1392151154194283,104.0,101.0
Los Angeles Clippers vs Atlanta Hawks,Los Angeles Clippers,Atlanta Hawks,205.38569277763295,-0.7489356163907921,103.0,104.0
Los Angeles Clippers vs Detroit Pistons,Los Angeles Clippers,Detroit Pistons,204.4483815741194,2.315361387311462,104.0,101.0
Los Angeles Clippers vs Golden State Warriors,Los Angeles Clippers,Golden State Warriors,217.4204574080753,-8.315922016991957,105.0,113.0
Los Angeles Clippers vs Houston Rockets,Los Angeles Clippers,Houston Rockets,216.3850710540876,-0.8489329160016723,108.0,109.0
Los Angeles Clippers vs Oklahoma City Thunder,Los Angeles Clippers,Oklahoma City Thunder,213.15355576937017,-2.0257396188277372,106.0,108.0
Los Angeles Clippers vs Philadelphia 76ers,Los Angeles Clippers,Philadelphia 76ers,205.34970142777948,9.959203102815662,109.0,98.0
Los Angeles Clippers vs Washington Wizards,Los Angeles Clippers,Washington Wizards,209.24069397441238,0.7661333258867606,105.0,105.0
Los Angeles Clippers vs Brooklyn Nets,Los Angeles Clippers,Brooklyn Nets,209.89637550989127,7.5686710038511755,109.0,102.0
Minnesota Timberwolves vs Los Angeles Lakers,Minnesota Timberwolves,Los Angeles Lakers,210.66649600522877,0.518883081313692,106.0,105.0
Minnesota Timberwolves vs New Orleans Pelicans,Minnesota Timberwolves,New Orleans Pelicans,208.04518309745143,-5.566926356323009,102.0,107.0
Minnesota Timberwolves vs San Antonio Spurs,Minnesota Timberwolves,San Antonio Spurs,202.8541849587181,-15.467027904126944,94.0,110.0
Minnesota Timberwolves vs Boston Celtics,Minnesota Timberwolves,Boston Celtics,209.8431539158186,-8.995291364145798,101.0,110.0
Minnesota Timberwolves vs Charlotte Hornets,Minnesota Timberwolves,Charlotte Hornets,203.49290924127135,-7.210899716372298,99.0,106.0
Minnesota Timberwolves vs Denver Nuggets,Minnesota Timberwolves,Denver Nuggets,214.22570236033224,-5.2858036635048915,105.0,111.0
Minnesota Timberwolves vs Indiana Pacers,Minnesota Timberwolves,Indiana Pacers,204.05256235769244,-7.803452850667316,98.0,106.0
Minnesota Timberwolves vs Memphis Grizzlies,Minnesota Timberwolves,Memphis Grizzlies,200.3062268853619,-7.531784296836429,97.0,104.0
Minnesota Timberwolves vs Miami Heat,Minnesota Timberwolves,Miami Heat,200.31692068491773,-7.488297038868643,97.0,105.0
Minnesota Timberwolves vs New York Knicks,Minnesota Timberwolves,New York Knicks,204.25727811331998,-2.1093053476681365,101.0,104.0
Minnesota Timberwolves vs Phoenix Suns,Minnesota Timberwolves,Phoenix Suns,213.69579120923996,-3.0248546518400183,106.0,109.0
Minnesota Timberwolves vs Portland Trail Blazers,Minnesota Timberwolves,Portland Trail Blazers,211.5849568726475,-8.443918259267178,102.0,111.0
Minnesota Timberwolves vs Sacramento Kings,Minnesota Timberwolves,Sacramento Kings,213.1664147546467,-4.0994443287974445,105.0,109.0
Minnesota Timberwolves vs Toronto Raptors,Minnesota Timberwolves,Toronto Raptors,206.5867499019951,-10.377298232688881,98.0,109.0
Minnesota Timberwolves vs Utah Jazz,Minnesota Timberwolves,Utah Jazz,196.04235410895873,-9.21008635652195,94.0,103.0
Minnesota Timberwolves vs Cleveland Cavaliers,Minnesota Timberwolves,Cleveland Cavaliers,208.1128272147686,-12.400400511263697,98.0,111.0
Minnesota Timberwolves vs Dallas Mavericks,Minnesota Timberwolves,Dallas Mavericks,206.7993888977202,-7.115703572829814,100.0,107.0
Minnesota Timberwolves vs Los Angeles Clippers,Minnesota Timberwolves,Los Angeles Clippers,210.57834504944347,-11.946653243692268,100.0,112.0
Minnesota Timberwolves vs Orlando Magic,Minnesota Timberwolves,Orlando Magic,205.65807665951823,-3.0459502579269286,102.0,105.0
Minnesota Timberwolves vs Chicago Bulls,Minnesota Timberwolves,Chicago Bulls,204.89382477916004,-7.737614148314993,99.0,106.0
Minnesota Timberwolves vs Milwaukee Bucks,Minnesota Timberwolves,Milwaukee Bucks,204.10388249713415,-5.966382093790083,99.0,105.0
Minnesota Timberwolves vs Atlanta Hawks,Minnesota Timberwolves,Atlanta Hawks,205.1136859474852,-9.854532825600302,98.0,108.0
Minnesota Timberwolves vs Detroit Pistons,Minnesota Timberwolves,Detroit Pistons,204.17637474397165,-6.790235821898049,99.0,106.0
Minnesota Timberwolves vs Golden State Warriors,Minnesota Timberwolves,Golden State Warriors,217.14845057792755,-17.421519226201468,100.0,118.0
Minnesota Timberwolves vs Houston Rockets,Minnesota Timberwolves,Houston Rockets,216.11306422393986,-9.954530125211182,103.0,113.0
Minnesota Timberwolves vs Oklahoma City Thunder,Minnesota Timberwolves,Oklahoma City Thunder,212.88154893922243,-11.131336828037247,101.0,113.0
Minnesota Timberwolves vs Philadelphia 76ers,Minnesota Timberwolves,Philadelphia 76ers,205.07769459763173,0.8536058936061512,104.0,103.0
Minnesota Timberwolves vs Washington Wizards,Minnesota Timberwolves,Washington Wizards,208.96868714426463,-8.33946388332275,101.0,109.0
Minnesota Timberwolves vs Brooklyn Nets,Minnesota Timberwolves,Brooklyn Nets,209.62436867974353,-1.5369262053583364,105.0,106.0
Orlando Magic vs Los Angeles Lakers,Orlando Magic,Los Angeles Lakers,206.01823444545133,0.7237773047578622,104.0,103.0
Orlando Magic vs New Orleans Pelicans,Orlando Magic,New Orleans Pelicans,203.396921537674,-5.36203213287884,99.0,105.0
Orlando Magic vs San Antonio Spurs,Orlando Magic,San Antonio Spurs,198.20592339894066,-15.262133680682773,92.0,107.0
Orlando Magic vs Boston Celtics,Orlando Magic,Boston Celtics,205.19489235604115,-8.790397140701629,99.0,108.0
Orlando Magic vs Charlotte Hornets,Orlando Magic,Charlotte Hornets,198.8446476814939,-7.006005492928127,96.0,104.0
Orlando Magic vs Denver Nuggets,Orlando Magic,Denver Nuggets,209.5774408005548,-5.080909440060722,103.0,108.0
Orlando Magic vs Indiana Pacers,Orlando Magic,Indiana Pacers,199.404300797915,-7.598558627223145,96.0,103.0
Orlando Magic vs Memphis Grizzlies,Orlando Magic,Memphis Grizzlies,195.65796532558446,-7.32689007339226,95.0,102.0
Orlando Magic vs Miami Heat,Orlando Magic,Miami Heat,195.6686591251403,-7.283402815424473,95.0,102.0
Orlando Magic vs New York Knicks,Orlando Magic,New York Knicks,199.60901655354255,-1.9044111242239663,99.0,101.0
Orlando Magic vs Phoenix Suns,Orlando Magic,Phoenix Suns,209.04752964946252,-2.819960428395848,104.0,107.0
Orlando Magic vs Portland Trail Blazers,Orlando Magic,Portland Trail Blazers,206.93669531287006,-8.23902403582301,100.0,108.0
Orlando Magic vs Sacramento Kings,Orlando Magic,Sacramento Kings,208.51815319486926,-3.894550105353274,103.0,107.0
Orlando Magic vs Toronto Raptors,Orlando Magic,Toronto Raptors,201.93848834221765,-10.172404009244712,97.0,107.0
Orlando Magic vs Utah Jazz,Orlando Magic,Utah Jazz,191.3940925491813,-9.005192133077779,92.0,101.0
Orlando Magic vs Cleveland Cavaliers,Orlando Magic,Cleveland Cavaliers,203.46456565499116,-12.195506287819526,96.0,108.0
Orlando Magic vs Dallas Mavericks,Orlando Magic,Dallas Mavericks,202.15112733794277,-6.910809349385644,98.0,105.0
Orlando Magic vs Los Angeles Clippers,Orlando Magic,Los Angeles Clippers,205.93008348966603,-11.741759020248098,97.0,109.0
Orlando Magic vs Minnesota Timberwolves,Orlando Magic,Minnesota Timberwolves,205.65807665951823,-2.6361618110385883,102.0,104.0
Orlando Magic vs Chicago Bulls,Orlando Magic,Chicago Bulls,200.2455632193826,-7.532719924870824,97.0,105.0
Orlando Magic vs Milwaukee Bucks,Orlando Magic,Milwaukee Bucks,199.4556209373567,-5.761487870345912,97.0,103.0
Orlando Magic vs Atlanta Hawks,Orlando Magic,Atlanta Hawks,200.46542438770777,-9.649638602156132,96.0,106.0
Orlando Magic vs Detroit Pistons,Orlando Magic,Detroit Pistons,199.5281131841942,-6.585341598453878,97.0,104.0
Orlando Magic vs Golden State Warriors,Orlando Magic,Golden State Warriors,212.5001890181501,-17.216625002757297,98.0,116.0
Orlando Magic vs Houston Rockets,Orlando Magic,Houston Rockets,211.46480266416242,-9.749635901767013,101.0,111.0
Orlando Magic vs Oklahoma City Thunder,Orlando Magic,Oklahoma City Thunder,208.233287379445,-10.926442604593078,99.0,110.0
Orlando Magic vs Philadelphia 76ers,Orlando Magic,Philadelphia 76ers,200.4294330378543,1.0585001170503214,101.0,100.0
Orlando Magic vs Washington Wizards,Orlando Magic,Washington Wizards,204.3204255844872,-8.13456965987858,99.0,107.0
Orlando Magic vs Brooklyn Nets,Orlando Magic,Brooklyn Nets,204.9761071199661,-1.3320319819141662,103.0,104.0
Chicago Bulls vs Los Angeles Lakers,Chicago Bulls,Los Angeles Lakers,205.25398256509314,5.415441195145927,106.0,100.0
Chicago Bulls vs New Orleans Pelicans,Chicago Bulls,New Orleans Pelicans,202.63266965731586,-0.6703682424907744,101.0,102.0
Chicago Bulls vs San Antonio Spurs,Chicago Bulls,San Antonio Spurs,197.44167151858247,-10.570469790294707,94.0,104.0
Chicago Bulls vs Boston Celtics,Chicago Bulls,Boston Celtics,204.43064047568296,-4.098733250313563,101.0,105.0
Chicago Bulls vs Charlotte Hornets,Chicago Bulls,Charlotte Hornets,198.08039580113578,-2.3143416025400625,99.0,101.0
Chicago Bulls vs Denver Nuggets,Chicago Bulls,Denver Nuggets,208.8131889201966,-0.38924554967265657,105.0,106.0
Chicago Bulls vs Indiana Pacers,Chicago Bulls,Indiana Pacers,198.6400489175568,-2.906894736835081,98.0,101.0
Chicago Bulls vs Memphis Grizzlies,Chicago Bulls,Memphis Grizzlies,194.89371344522633,-2.6352261830041948,97.0,99.0
Chicago Bulls vs Miami Heat,Chicago Bulls,Miami Heat,194.9044072447821,-2.591738925036408,96.0,99.0
Chicago Bulls vs New York Knicks,Chicago Bulls,New York Knicks,198.84476467318441,2.7872527661640993,101.0,98.0
Chicago Bulls vs Phoenix Suns,Chicago Bulls,Phoenix Suns,208.28327776910433,1.8717034619922166,105.0,103.0
Chicago Bulls vs Portland Trail Blazers,Chicago Bulls,Portland Trail Blazers,206.17244343251193,-3.5473601454349435,102.0,105.0
Chicago Bulls vs Sacramento Kings,Chicago Bulls,Sacramento Kings,207.75390131451107,0.7971137850347914,105.0,104.0
Chicago Bulls vs Toronto Raptors,Chicago Bulls,Toronto Raptors,201.17423646185946,-5.480740118856646,99.0,104.0
Chicago Bulls vs Utah Jazz,Chicago Bulls,Utah Jazz,190.62984066882316,-4.313528242689714,94.0,98.0
Chicago Bulls vs Cleveland Cavaliers,Chicago Bulls,Cleveland Cavaliers,202.70031377463303,-7.503842397431461,98.0,105.0
Chicago Bulls vs Dallas Mavericks,Chicago Bulls,Dallas Mavericks,201.38687545758458,-2.2191454589975788,100.0,103.0
Chicago Bulls vs Los Angeles Clippers,Chicago Bulls,Los Angeles Clippers,205.16583160930784,-7.050095129860033,99.0,106.0
Chicago Bulls vs Minnesota Timberwolves,Chicago Bulls,Minnesota Timberwolves,204.89382477916004,2.0555020793494765,104.0,102.0
Chicago Bulls vs Orlando Magic,Chicago Bulls,Orlando Magic,200.2455632193826,1.8506078559053072,101.0,100.0
Chicago Bulls vs Milwaukee Bucks,Chicago Bulls,Milwaukee Bucks,198.69136905699852,-1.0698239799578468,99.0,101.0
Chicago Bulls vs Atlanta Hawks,Chicago Bulls,Atlanta Hawks,199.70117250734964,-4.957974711768067,98.0,103.0
Chicago Bulls vs Detroit Pistons,Chicago Bulls,Detroit Pistons,198.76386130383608,-1.8936777080658134,99.0,101.0
Chicago Bulls vs Golden State Warriors,Chicago Bulls,Golden State Warriors,211.73593713779192,-12.524961112369231,100.0,113.0
Chicago Bulls vs Houston Rockets,Chicago Bulls,Houston Rockets,210.7005507838043,-5.057972011378947,103.0,108.0
Chicago Bulls vs Oklahoma City Thunder,Chicago Bulls,Oklahoma City Thunder,207.4690354990868,-6.234778714205012,101.0,107.0
Chicago Bulls vs Philadelphia 76ers,Chicago Bulls,Philadelphia 76ers,199.66518115749616,5.7501640074383875,103.0,97.0
Chicago Bulls vs Washington Wizards,Chicago Bulls,Washington Wizards,203.55617370412907,-3.4429057694905145,100.0,104.0
Chicago Bulls vs Brooklyn Nets,Chicago Bulls,Brooklyn Nets,204.2118552396079,3.3596319084738986,104.0,101.0
Milwaukee Bucks vs Los Angeles Lakers,Milwaukee Bucks,Los Angeles Lakers,204.46404028306725,3.6442091406210158,105.0,101.0
Milwaukee Bucks vs New Orleans Pelicans,Milwaukee Bucks,New Orleans Pelicans,201.8427273752899,-2.441600297015686,100.0,102.0
Milwaukee Bucks vs San Antonio Spurs,Milwaukee Bucks,San Antonio Spurs,196.65172923655658,-12.34170184481962,93.0,105.0
Milwaukee Bucks vs Boston Celtics,Milwaukee Bucks,Boston Celtics,203.64069819365707,-5.869965304838475,99.0,105.0
Milwaukee Bucks vs Charlotte Hornets,Milwaukee Bucks,Charlotte Hornets,197.29045351910983,-4.085573657064974,97.0,102.0
Milwaukee Bucks vs Denver Nuggets,Milwaukee Bucks,Denver Nuggets,208.02324663817072,-2.160477604197568,103.0,106.0
Milwaukee Bucks vs Indiana Pacers,Milwaukee Bucks,Indiana Pacers,197.85010663553092,-4.678126791359992,97.0,102.0
Milwaukee Bucks vs Memphis Grizzlies,Milwaukee Bucks,Memphis Grizzlies,194.10377116320038,-4.406458237529106,95.0,99.0
Milwaukee Bucks vs Miami Heat,Milwaukee Bucks,Miami Heat,194.11446496275622,-4.36297097956132,96.0,100.0
Milwaukee Bucks vs New York Knicks,Milwaukee Bucks,New York Knicks,198.05482239115847,1.0160207116391873,100.0,99.0
Milwaukee Bucks vs Phoenix Suns,Milwaukee Bucks,Phoenix Suns,207.49333548707844,0.10047140746730543,104.0,104.0
Milwaukee Bucks vs Portland Trail Blazers,Milwaukee Bucks,Portland Trail Blazers,205.38250115048598,-5.3185921999598555,101.0,106.0
Milwaukee Bucks vs Sacramento Kings,Milwaukee Bucks,Sacramento Kings,206.96395903248518,-0.9741182694901203,104.0,105.0
Milwaukee Bucks vs Toronto Raptors,Milwaukee Bucks,Toronto Raptors,200.38429417983357,-7.251972173381558,97.0,104.0
Milwaukee Bucks vs Utah Jazz,Milwaukee Bucks,Utah Jazz,189.83989838679722,-6.0847602972146255,92.0,98.0
Milwaukee Bucks vs Cleveland Cavaliers,Milwaukee Bucks,Cleveland Cavaliers,201.91037149260708,-9.275074451956373,97.0,106.0
Milwaukee Bucks vs Dallas Mavericks,Milwaukee Bucks,Dallas Mavericks,200.5969331755587,-3.9903775135224904,99.0,103.0
Milwaukee Bucks vs Los Angeles Clippers,Milwaukee Bucks,Los Angeles Clippers,204.37588932728195,-8.821327184384945,98.0,107.0
Milwaukee Bucks vs Minnesota Timberwolves,Milwaukee Bucks,Minnesota Timberwolves,204.10388249713415,0.2842700248245653,102.0,102.0
Milwaukee Bucks vs Orlando Magic,Milwaukee Bucks,Orlando Magic,199.4556209373567,0.07937580138039513,100.0,100.0
Milwaukee Bucks vs Chicago Bulls,Milwaukee Bucks,Chicago Bulls,198.69136905699852,-4.61228808900767,98.0,102.0
Milwaukee Bucks vs Atlanta Hawks,Milwaukee Bucks,Atlanta Hawks,198.9112302253237,-6.729206766292979,96.0,103.0
Milwaukee Bucks vs Detroit Pistons,Milwaukee Bucks,Detroit Pistons,197.97391902181013,-3.664909762590725,98.0,101.0
Milwaukee Bucks vs Golden State Warriors,Milwaukee Bucks,Golden State Warriors,210.94599485576603,-14.296193166894144,99.0,113.0
Milwaukee Bucks vs Houston Rockets,Milwaukee Bucks,Houston Rockets,209.91060850177834,-6.829204065903859,102.0,109.0
Milwaukee Bucks vs Oklahoma City Thunder,Milwaukee Bucks,Oklahoma City Thunder,206.6790932170609,-8.006010768729924,100.0,108.0
Milwaukee Bucks vs Philadelphia 76ers,Milwaukee Bucks,Philadelphia 76ers,198.87523887547022,3.978931952913475,102.0,98.0
Milwaukee Bucks vs Washington Wizards,Milwaukee Bucks,Washington Wizards,202.76623142210312,-5.214137824015426,100.0,105.0
Milwaukee Bucks vs Brooklyn Nets,Milwaukee Bucks,Brooklyn Nets,203.421912957582,1.5883998539489874,103.0,101.0
Atlanta Hawks vs Los Angeles Lakers,Atlanta Hawks,Los Angeles Lakers,205.47384373341825,7.532359872431236,107.0,99.0
Atlanta Hawks vs New Orleans Pelicans,Atlanta Hawks,New Orleans Pelicans,202.85253082564103,1.4465504347945344,103.0,102.0
Atlanta Hawks vs San Antonio Spurs,Atlanta Hawks,San Antonio Spurs,197.66153268690758,-8.453551113009398,95.0,104.0
Atlanta Hawks vs Boston Celtics,Atlanta Hawks,Boston Celtics,204.65050164400807,-1.9818145730282541,102.0,104.0
Atlanta Hawks vs Charlotte Hornets,Atlanta Hawks,Charlotte Hornets,198.3002569694609,-0.1974229252547537,100.0,100.0
Atlanta Hawks vs Denver Nuggets,Atlanta Hawks,Denver Nuggets,209.03305008852178,1.7276731276126518,105.0,104.0
Atlanta Hawks vs Indiana Pacers,Atlanta Hawks,Indiana Pacers,198.85991008588198,-0.789976059549772,99.0,100.0
Atlanta Hawks vs Memphis Grizzlies,Atlanta Hawks,Memphis Grizzlies,195.1135746135515,-0.518307505718886,97.0,98.0
Atlanta Hawks vs Miami Heat,Atlanta Hawks,Miami Heat,195.12426841310722,-0.474820247751099,98.0,98.0
